id,metodo_pago,monto,fecha_pago,id_socio,id_membresia
4157,tarjeta,135.0,2024-09-19 18:29:51,294,8
4158,tarjeta,50.0,2024-12-15 21:48:45,191,7
4159,tarjeta,67.5,2024-01-29 19:38:13,80,2
4160,efectivo,25.0,2024-01-26 09:31:32,251,1
4161,efectivo,25.0,2024-07-14 19:51:03,224,1
4162,efectivo,384.0,2024-07-07 11:43:22,265,6
4163,efectivo,240.0,2024-09-03 10:28:15,290,3
4164,tarjeta,50.0,2025-02-12 00:26:55,186,7
4165,efectivo,135.0,2024-07-28 15:31:57,74,8
4166,tarjeta,108.0,2024-05-28 18:46:20,246,5
4167,tarjeta,50.0,2025-06-19 08:24:34,215,7
4168,efectivo,240.0,2024-07-09 16:57:24,139,3
4169,tarjeta,480.0,2024-04-28 18:08:43,40,9
4170,transferencia,67.5,2025-09-09 23:52:51,106,2
4171,transferencia,384.0,2024-10-11 15:13:32,187,6
4172,transferencia,67.5,2025-06-01 03:22:46,193,2
4173,transferencia,108.0,2025-08-01 19:15:45,26,5
4174,efectivo,108.0,2024-06-05 22:59:58,143,5
4175,transferencia,480.0,2025-03-17 03:59:16,156,9
4176,transferencia,240.0,2024-02-19 04:07:16,209,3
4177,tarjeta,67.5,2025-03-20 16:30:57,193,2
4178,transferencia,135.0,2024-05-12 08:17:59,108,8
4179,efectivo,240.0,2025-07-27 15:21:59,139,3
4180,efectivo,135.0,2024-04-07 13:29:51,189,8
4181,tarjeta,384.0,2025-09-14 12:36:19,52,6
4182,tarjeta,25.0,2025-09-21 19:09:10,233,1
4183,tarjeta,40.0,2024-02-06 17:53:05,166,4
4184,transferencia,50.0,2025-10-11 13:31:13,188,7
4185,transferencia,67.5,2025-06-03 16:01:19,193,2
4186,efectivo,50.0,2024-01-09 10:35:41,87,7
4187,tarjeta,480.0,2025-05-18 00:05:36,157,9
4188,tarjeta,384.0,2025-02-06 20:07:35,227,6
4189,transferencia,480.0,2025-01-08 21:08:05,4,9
4190,transferencia,135.0,2025-05-27 12:46:48,1,8
4191,efectivo,108.0,2024-08-06 22:55:20,142,5
4192,efectivo,40.0,2024-10-17 07:21:36,137,4
4193,transferencia,50.0,2025-04-20 09:14:26,153,7
4194,transferencia,50.0,2025-12-24 20:33:28,264,7
4195,transferencia,480.0,2025-07-03 06:29:30,299,9
4196,tarjeta,240.0,2024-05-16 23:36:39,32,3
4197,tarjeta,135.0,2024-06-09 08:00:28,89,8
4198,efectivo,135.0,2024-08-22 02:11:51,217,8
4199,efectivo,384.0,2025-06-16 09:36:46,194,6
4200,transferencia,384.0,2025-05-27 15:36:23,295,6
4201,efectivo,25.0,2024-09-16 01:36:55,205,1
4202,transferencia,25.0,2024-05-18 19:20:14,260,1
4203,efectivo,240.0,2025-07-06 13:05:17,59,3
4204,transferencia,240.0,2024-03-26 06:11:06,90,3
4205,transferencia,384.0,2025-09-11 21:39:55,289,6
4206,efectivo,240.0,2025-10-20 11:27:56,274,3
4207,transferencia,480.0,2024-02-03 12:45:38,31,9
4208,efectivo,25.0,2024-12-19 17:03:31,209,1
4209,tarjeta,384.0,2024-04-24 10:06:35,175,6
4210,efectivo,50.0,2024-02-19 05:04:39,160,7
4211,efectivo,480.0,2025-06-24 22:59:09,76,9
4212,efectivo,25.0,2024-02-12 13:42:25,41,1
4213,efectivo,480.0,2025-04-12 11:04:39,78,9
4214,efectivo,40.0,2025-08-24 13:10:44,4,4
4215,transferencia,384.0,2024-10-27 16:22:40,15,6
4216,transferencia,135.0,2024-06-16 22:36:48,263,8
4217,transferencia,67.5,2025-02-24 11:58:47,98,2
4218,efectivo,67.5,2025-11-07 01:49:24,292,2
4219,tarjeta,135.0,2024-08-19 19:24:28,210,8
4220,tarjeta,480.0,2025-06-08 12:27:28,162,9
4221,tarjeta,40.0,2025-10-10 01:16:04,259,4
4222,tarjeta,480.0,2024-02-18 17:42:27,144,9
4223,efectivo,67.5,2025-05-19 07:29:01,277,2
4224,efectivo,108.0,2025-04-05 08:30:28,262,5
4225,tarjeta,108.0,2025-11-28 04:34:29,148,5
4226,efectivo,135.0,2024-12-27 10:18:13,262,8
4227,transferencia,67.5,2025-12-27 02:08:55,233,2
4228,tarjeta,135.0,2024-11-14 12:39:25,241,8
4229,tarjeta,135.0,2025-06-22 14:30:13,163,8
4230,transferencia,25.0,2025-03-22 18:01:03,77,1
4231,transferencia,240.0,2025-04-07 00:39:03,205,3
4232,tarjeta,40.0,2024-03-03 21:59:24,272,4
4233,efectivo,384.0,2025-05-16 05:36:59,210,6
4234,efectivo,480.0,2024-04-28 07:30:46,293,9
4235,efectivo,40.0,2024-07-29 19:29:36,113,4
4236,efectivo,384.0,2024-09-12 09:47:49,160,6
4237,transferencia,25.0,2025-05-15 21:30:29,17,1
4238,tarjeta,480.0,2024-06-14 10:03:33,183,9
4239,efectivo,135.0,2024-04-11 05:28:06,178,8
4240,efectivo,67.5,2025-09-08 06:22:27,163,2
4241,efectivo,240.0,2025-12-22 14:45:58,234,3
4242,tarjeta,40.0,2024-02-04 19:58:40,263,4
4243,transferencia,240.0,2024-01-28 09:39:43,237,3
4244,tarjeta,384.0,2025-11-12 23:31:35,65,6
4245,transferencia,25.0,2024-02-26 00:30:19,95,1
4246,efectivo,480.0,2025-08-15 06:55:55,58,9
4247,efectivo,240.0,2025-10-13 11:13:41,127,3
4248,efectivo,240.0,2024-02-28 11:07:46,103,3
4249,efectivo,135.0,2025-07-07 08:56:19,44,8
4250,efectivo,67.5,2024-02-02 03:05:44,256,2
4251,transferencia,135.0,2024-12-17 23:19:51,8,8
4252,tarjeta,108.0,2025-09-24 00:05:39,214,5
4253,efectivo,40.0,2025-09-30 23:09:05,236,4
4254,efectivo,135.0,2025-06-26 22:05:47,119,8
4255,transferencia,40.0,2025-07-10 08:37:54,278,4
4256,efectivo,40.0,2024-08-18 06:23:09,4,4
4257,efectivo,50.0,2025-12-13 14:03:15,39,7
4258,transferencia,108.0,2024-04-27 12:13:14,65,5
4259,tarjeta,67.5,2025-05-11 15:13:43,125,2
4260,transferencia,25.0,2024-09-09 13:23:18,33,1
4261,tarjeta,240.0,2025-09-19 21:18:14,112,3
4262,efectivo,50.0,2024-05-11 22:23:53,253,7
4263,transferencia,67.5,2024-11-02 20:45:03,184,2
4264,tarjeta,480.0,2025-07-23 04:38:48,169,9
4265,transferencia,67.5,2025-02-01 00:47:25,134,2
4266,efectivo,108.0,2025-09-28 00:20:52,44,5
4267,efectivo,25.0,2025-04-08 08:36:04,256,1
4268,tarjeta,67.5,2025-01-20 08:13:02,22,2
4269,tarjeta,384.0,2024-02-24 08:29:46,149,6
4270,efectivo,108.0,2024-06-21 04:46:00,45,5
4271,tarjeta,67.5,2024-12-07 23:49:59,131,2
4272,efectivo,25.0,2024-07-27 03:23:46,257,1
4273,transferencia,67.5,2025-02-13 09:46:06,116,2
4274,efectivo,50.0,2024-07-20 12:30:26,57,7
4275,transferencia,384.0,2025-11-06 04:45:20,4,6
4276,efectivo,384.0,2024-08-07 02:08:33,6,6
4277,tarjeta,240.0,2025-08-29 10:42:21,288,3
4278,transferencia,67.5,2025-05-22 18:27:27,121,2
4279,efectivo,67.5,2025-01-02 11:47:23,216,2
4280,efectivo,384.0,2024-01-09 04:29:14,288,6
4281,transferencia,240.0,2024-09-13 14:56:25,211,3
4282,transferencia,50.0,2024-06-12 07:01:32,179,7
4283,transferencia,480.0,2025-10-28 02:29:03,3,9
4284,efectivo,135.0,2024-04-22 15:27:03,142,8
4285,transferencia,480.0,2024-09-26 11:47:48,7,9
4286,tarjeta,50.0,2025-02-15 21:30:19,289,7
4287,tarjeta,25.0,2024-05-21 00:46:01,290,1
4288,transferencia,40.0,2024-09-21 03:02:58,72,4
4289,efectivo,480.0,2025-01-21 06:12:27,100,9
4290,efectivo,108.0,2025-11-04 16:44:50,170,5
4291,efectivo,67.5,2024-01-17 19:03:08,71,2
4292,efectivo,40.0,2024-04-22 09:39:37,60,4
4293,efectivo,50.0,2025-06-28 13:21:35,134,7
4294,transferencia,480.0,2024-10-10 02:25:07,295,9
4295,efectivo,40.0,2025-11-12 23:42:20,253,4
4296,transferencia,25.0,2024-02-29 08:14:29,185,1
4297,transferencia,480.0,2024-12-04 21:55:59,177,9
4298,tarjeta,108.0,2025-08-31 08:50:21,281,5
4299,tarjeta,50.0,2024-11-21 01:11:45,269,7
4300,tarjeta,50.0,2024-09-29 08:28:47,2,7
4301,transferencia,135.0,2024-09-24 08:03:24,277,8
4302,efectivo,25.0,2024-07-25 08:49:49,91,1
4303,efectivo,40.0,2024-03-13 16:31:51,292,4
4304,efectivo,40.0,2025-12-13 07:52:03,23,4
4305,tarjeta,384.0,2025-03-23 04:24:18,255,6
4306,tarjeta,108.0,2025-07-13 00:30:23,141,5
4307,transferencia,480.0,2024-06-28 15:30:42,158,9
4308,transferencia,240.0,2025-05-24 21:30:38,241,3
4309,efectivo,67.5,2024-12-16 07:26:08,136,2
4310,transferencia,135.0,2024-04-18 05:49:57,161,8
4311,transferencia,40.0,2024-07-31 19:24:16,72,4
4312,tarjeta,25.0,2025-03-01 10:33:47,293,1
4313,transferencia,50.0,2025-08-16 11:42:16,273,7
4314,efectivo,25.0,2024-03-14 09:56:49,219,1
4315,transferencia,50.0,2025-01-19 03:35:47,46,7
4316,efectivo,480.0,2025-03-28 13:43:45,288,9
4317,transferencia,480.0,2025-09-26 16:35:22,211,9
4318,transferencia,384.0,2025-11-11 06:35:17,127,6
4319,efectivo,135.0,2024-05-08 20:41:23,114,8
4320,efectivo,240.0,2025-12-18 18:37:45,58,3
4321,transferencia,25.0,2025-11-15 15:59:28,230,1
4322,efectivo,108.0,2024-02-18 04:37:24,259,5
4323,tarjeta,108.0,2025-12-19 09:25:07,298,5
4324,transferencia,108.0,2024-06-07 19:09:30,143,5
4325,transferencia,480.0,2024-04-05 15:51:04,195,9
4326,tarjeta,40.0,2024-06-01 02:09:04,240,4
4327,transferencia,40.0,2025-02-22 14:14:38,292,4
4328,transferencia,384.0,2025-01-23 07:53:06,154,6
4329,transferencia,67.5,2024-08-30 01:50:00,128,2
4330,efectivo,108.0,2024-03-23 03:36:07,213,5
4331,efectivo,135.0,2025-04-29 15:31:07,195,8
4332,efectivo,384.0,2025-05-31 04:15:11,195,6
4333,transferencia,40.0,2025-04-03 11:08:47,47,4
4334,efectivo,50.0,2025-10-12 17:35:47,83,7
4335,tarjeta,135.0,2024-09-24 08:10:34,80,8
4336,efectivo,25.0,2025-04-16 10:55:47,43,1
4337,tarjeta,50.0,2025-09-28 14:13:40,280,7
4338,tarjeta,240.0,2025-06-28 09:59:46,113,3
4339,tarjeta,40.0,2024-08-11 08:31:23,146,4
4340,tarjeta,108.0,2024-01-04 10:54:12,124,5
4341,transferencia,67.5,2024-03-25 13:44:12,264,2
4342,transferencia,240.0,2025-09-24 13:04:18,131,3
4343,transferencia,135.0,2025-04-13 18:07:58,181,8
4344,efectivo,384.0,2025-05-23 21:14:13,125,6
4345,tarjeta,108.0,2024-03-19 13:49:56,68,5
4346,tarjeta,384.0,2024-05-01 07:43:41,85,6
4347,efectivo,240.0,2024-09-12 09:48:03,201,3
4348,transferencia,384.0,2025-10-23 13:26:56,113,6
4349,tarjeta,50.0,2024-07-05 17:49:32,187,7
4350,transferencia,67.5,2025-09-27 00:22:34,198,2
4351,efectivo,240.0,2024-01-09 12:24:45,33,3
4352,efectivo,25.0,2024-06-23 20:38:40,263,1
4353,tarjeta,40.0,2024-07-14 19:02:00,112,4
4354,tarjeta,67.5,2025-01-26 13:30:19,199,2
4355,tarjeta,240.0,2025-12-12 11:05:42,249,3
4356,efectivo,108.0,2025-06-20 17:37:56,19,5
4357,transferencia,25.0,2024-07-11 18:03:20,26,1
4358,tarjeta,384.0,2024-05-06 17:00:45,178,6
4359,tarjeta,67.5,2025-02-14 19:00:16,289,2
4360,transferencia,384.0,2024-05-05 10:48:24,26,6
4361,efectivo,480.0,2024-01-30 07:45:10,87,9
4362,tarjeta,25.0,2025-07-06 12:21:23,26,1
4363,efectivo,40.0,2024-06-16 20:53:24,121,4
4364,transferencia,135.0,2025-01-18 19:49:18,48,8
4365,transferencia,67.5,2024-08-28 20:48:17,255,2
4366,tarjeta,240.0,2024-04-05 01:51:20,183,3
4367,transferencia,50.0,2024-11-02 04:02:09,11,7
4368,transferencia,135.0,2024-09-18 05:31:48,296,8
4369,tarjeta,240.0,2025-10-04 08:40:36,31,3
4370,transferencia,40.0,2024-08-02 00:15:46,6,4
4371,tarjeta,480.0,2025-03-10 18:22:25,97,9
4372,efectivo,50.0,2024-03-06 04:51:19,47,7
4373,tarjeta,480.0,2025-06-12 07:43:44,13,9
4374,tarjeta,67.5,2025-01-04 23:52:25,212,2
4375,efectivo,135.0,2025-09-21 21:34:26,133,8
4376,efectivo,240.0,2024-04-09 11:16:19,115,3
4377,efectivo,480.0,2025-10-22 11:29:44,150,9
4378,tarjeta,40.0,2025-01-31 15:24:40,35,4
4379,efectivo,108.0,2025-10-29 14:21:05,25,5
4380,tarjeta,240.0,2024-10-28 07:45:38,88,3
4381,efectivo,480.0,2024-02-06 06:28:27,298,9
4382,transferencia,480.0,2024-01-05 10:11:58,132,9
4383,tarjeta,108.0,2025-11-26 00:49:35,26,5
4384,transferencia,135.0,2025-04-06 06:31:55,277,8
4385,transferencia,50.0,2024-09-06 19:00:34,85,7
4386,tarjeta,40.0,2025-01-16 05:48:03,167,4
4387,transferencia,480.0,2025-03-31 22:49:26,159,9
4388,tarjeta,40.0,2024-04-11 01:21:12,256,4
4389,efectivo,480.0,2024-05-01 22:00:18,45,9
4390,transferencia,50.0,2025-01-14 14:58:21,60,7
4391,efectivo,25.0,2024-07-21 02:39:07,274,1
4392,tarjeta,108.0,2025-03-31 23:36:26,147,5
4393,efectivo,135.0,2025-08-23 02:47:43,297,8
4394,efectivo,384.0,2024-11-04 20:39:51,136,6
4395,transferencia,108.0,2024-07-11 14:35:28,269,5
4396,transferencia,384.0,2024-04-15 07:11:24,71,6
4397,transferencia,240.0,2025-09-02 08:37:50,150,3
4398,efectivo,384.0,2025-11-21 07:25:10,5,6
4399,efectivo,384.0,2025-08-03 18:14:59,143,6
4400,efectivo,480.0,2025-05-05 08:39:35,230,9
4401,tarjeta,50.0,2024-11-24 13:18:01,273,7
4402,tarjeta,240.0,2024-10-09 12:31:42,291,3
4403,transferencia,50.0,2024-06-13 20:38:40,13,7
4404,efectivo,480.0,2024-10-30 16:44:00,198,9
4405,tarjeta,25.0,2024-01-26 16:45:30,246,1
4406,efectivo,50.0,2024-09-17 05:55:44,21,7
4407,transferencia,108.0,2025-03-11 10:02:19,85,5
4408,tarjeta,108.0,2025-06-18 19:57:49,209,5
4409,transferencia,480.0,2024-09-04 23:38:24,121,9
4410,tarjeta,135.0,2024-02-05 13:04:08,272,8
4411,transferencia,50.0,2025-05-10 04:57:19,271,7
4412,tarjeta,25.0,2024-09-15 18:21:21,161,1
4413,tarjeta,108.0,2024-05-20 06:50:10,154,5
4414,efectivo,108.0,2024-12-11 19:36:01,231,5
4415,transferencia,40.0,2025-06-29 02:19:38,130,4
4416,tarjeta,135.0,2024-04-10 01:12:54,25,8
4417,efectivo,108.0,2024-11-12 14:14:34,207,5
4418,tarjeta,108.0,2024-04-02 00:13:02,249,5
4419,efectivo,50.0,2025-02-20 11:36:35,212,7
4420,tarjeta,480.0,2024-07-08 14:10:07,298,9
4421,tarjeta,240.0,2024-10-30 19:26:01,9,3
4422,efectivo,50.0,2024-12-19 17:29:31,161,7
4423,transferencia,240.0,2024-07-11 05:51:36,24,3
4424,tarjeta,40.0,2025-02-10 22:03:07,201,4
4425,transferencia,135.0,2024-10-13 06:18:40,104,8
4426,efectivo,108.0,2024-09-22 07:28:15,276,5
4427,tarjeta,384.0,2025-06-03 04:37:38,159,6
4428,tarjeta,67.5,2025-10-24 07:59:02,21,2
4429,tarjeta,25.0,2024-10-16 18:02:12,73,1
4430,tarjeta,40.0,2025-01-25 10:12:09,200,4
4431,tarjeta,25.0,2025-10-02 03:13:57,9,1
4432,transferencia,240.0,2025-02-11 02:45:03,63,3
4433,tarjeta,135.0,2025-07-23 23:07:09,212,8
4434,efectivo,50.0,2024-12-24 18:14:18,210,7
4435,transferencia,50.0,2024-06-28 06:59:04,34,7
4436,transferencia,135.0,2025-06-24 17:25:15,74,8
4437,tarjeta,108.0,2025-08-11 05:53:17,70,5
4438,tarjeta,40.0,2025-09-21 19:16:48,116,4
4439,transferencia,67.5,2024-10-14 17:17:42,82,2
4440,efectivo,108.0,2025-10-26 09:21:37,119,5
4441,efectivo,50.0,2025-02-28 01:50:55,39,7
4442,transferencia,25.0,2024-03-13 04:32:23,30,1
4443,efectivo,25.0,2024-09-21 02:20:00,43,1
4444,transferencia,480.0,2025-03-28 04:39:06,300,9
4445,transferencia,108.0,2024-10-12 08:02:00,183,5
4446,transferencia,384.0,2025-09-25 06:33:09,15,6
4447,tarjeta,40.0,2024-01-05 03:47:53,31,4
4448,tarjeta,25.0,2025-06-11 17:45:19,205,1
4449,transferencia,108.0,2024-08-21 03:47:43,201,5
4450,tarjeta,67.5,2024-10-17 12:14:44,284,2
4451,tarjeta,480.0,2025-11-09 23:19:45,25,9
4452,tarjeta,135.0,2024-08-28 03:44:50,227,8
4453,efectivo,384.0,2024-07-24 10:13:37,216,6
4454,transferencia,384.0,2024-09-10 22:33:57,191,6
4455,efectivo,67.5,2024-07-17 15:38:26,247,2
4456,tarjeta,135.0,2024-12-12 02:00:15,223,8
4457,transferencia,240.0,2024-12-09 12:51:44,27,3
4458,tarjeta,50.0,2024-10-26 11:57:43,278,7
4459,efectivo,40.0,2025-11-05 04:02:11,32,4
4460,tarjeta,384.0,2024-07-24 04:28:54,141,6
4461,efectivo,240.0,2025-03-26 04:22:59,152,3
4462,tarjeta,108.0,2024-03-23 07:55:48,86,5
4463,tarjeta,25.0,2024-09-02 21:54:26,294,1
4464,transferencia,108.0,2024-07-15 09:35:54,266,5
4465,tarjeta,108.0,2024-07-14 20:05:41,47,5
4466,tarjeta,67.5,2024-01-17 22:54:24,43,2
4467,transferencia,67.5,2024-09-19 11:30:24,192,2
4468,tarjeta,40.0,2024-12-02 02:18:14,108,4
4469,efectivo,240.0,2025-02-04 22:14:48,90,3
4470,tarjeta,40.0,2024-01-07 01:27:00,202,4
4471,tarjeta,480.0,2025-01-12 23:03:03,238,9
4472,transferencia,240.0,2024-04-24 20:09:28,200,3
4473,tarjeta,240.0,2025-11-15 00:30:30,167,3
4474,efectivo,135.0,2025-12-25 04:39:06,152,8
4475,efectivo,240.0,2025-09-12 03:42:47,298,3
4476,tarjeta,240.0,2025-05-13 03:00:44,39,3
4477,transferencia,50.0,2025-10-27 09:32:45,77,7
4478,efectivo,135.0,2025-05-07 20:13:28,211,8
4479,tarjeta,67.5,2024-03-26 05:28:07,45,2
4480,tarjeta,67.5,2024-12-12 06:17:36,259,2
4481,transferencia,108.0,2024-07-10 01:19:28,222,5
4482,transferencia,135.0,2025-10-27 02:50:56,185,8
4483,transferencia,108.0,2024-10-02 15:24:47,264,5
4484,tarjeta,240.0,2025-06-11 13:42:44,242,3
4485,efectivo,108.0,2024-01-23 07:58:41,44,5
4486,efectivo,25.0,2024-08-07 11:41:33,75,1
4487,transferencia,50.0,2025-05-29 06:19:52,86,7
4488,tarjeta,480.0,2025-05-06 09:13:42,223,9
4489,transferencia,384.0,2024-02-04 22:16:29,170,6
4490,efectivo,240.0,2025-04-03 20:45:45,37,3
4491,efectivo,25.0,2024-06-27 07:30:08,54,1
4492,efectivo,25.0,2025-09-11 12:02:02,56,1
4493,transferencia,108.0,2024-07-10 01:41:34,244,5
4494,efectivo,480.0,2025-07-20 16:38:05,267,9
4495,tarjeta,40.0,2025-11-21 00:03:22,276,4
4496,tarjeta,40.0,2024-03-17 22:31:36,70,4
4497,transferencia,135.0,2025-07-26 14:40:37,261,8
4498,efectivo,25.0,2024-02-01 07:54:38,4,1
4499,efectivo,25.0,2024-08-04 06:57:59,300,1
4500,tarjeta,384.0,2025-12-18 06:11:02,187,6
4501,tarjeta,384.0,2025-07-18 03:00:13,246,6
4502,efectivo,240.0,2024-09-13 03:20:23,103,3
4503,tarjeta,135.0,2024-03-08 20:37:22,86,8
4504,transferencia,67.5,2025-04-11 08:10:35,56,2
4505,tarjeta,240.0,2024-05-17 06:54:34,284,3
4506,transferencia,108.0,2024-05-01 09:09:27,300,5
4507,transferencia,240.0,2024-02-04 03:59:20,58,3
4508,efectivo,384.0,2024-04-06 06:44:14,209,6
4509,transferencia,40.0,2025-03-27 18:30:49,260,4
4510,efectivo,135.0,2025-02-08 08:53:41,257,8
4511,efectivo,135.0,2024-03-25 12:21:35,239,8
4512,efectivo,50.0,2025-11-02 20:55:16,40,7
4513,efectivo,67.5,2025-10-08 16:25:40,299,2
4514,efectivo,135.0,2024-11-30 15:20:19,90,8
4515,efectivo,135.0,2024-01-22 19:30:16,84,8
4516,tarjeta,240.0,2025-06-11 19:30:36,113,3
4517,efectivo,108.0,2025-10-28 18:53:24,225,5
4518,efectivo,135.0,2024-12-19 18:18:10,211,8
4519,tarjeta,135.0,2024-06-08 16:18:34,88,8
4520,transferencia,40.0,2024-06-21 21:41:20,167,4
4521,transferencia,135.0,2025-12-20 21:47:13,83,8
4522,efectivo,67.5,2024-02-06 19:40:25,103,2
4523,tarjeta,67.5,2025-10-23 09:34:29,300,2
4524,tarjeta,67.5,2024-10-31 21:12:49,205,2
4525,transferencia,67.5,2025-06-02 20:17:49,257,2
4526,efectivo,25.0,2024-12-13 19:05:04,185,1
4527,tarjeta,108.0,2024-03-11 01:32:12,259,5
4528,efectivo,240.0,2024-07-29 03:30:57,266,3
4529,transferencia,384.0,2024-11-16 18:15:55,135,6
4530,tarjeta,25.0,2024-11-19 15:13:38,4,1
4531,transferencia,50.0,2025-08-08 11:33:30,277,7
4532,transferencia,40.0,2025-09-14 01:20:20,37,4
4533,tarjeta,50.0,2024-02-27 13:21:50,122,7
4534,efectivo,384.0,2024-09-02 23:59:47,12,6
4535,transferencia,240.0,2024-11-28 09:55:05,88,3
4536,transferencia,67.5,2024-04-14 22:20:14,152,2
4537,transferencia,40.0,2025-02-26 23:31:19,153,4
4538,transferencia,135.0,2024-05-10 22:56:01,77,8
4539,efectivo,480.0,2024-06-10 09:13:39,74,9
4540,transferencia,135.0,2024-11-26 04:23:10,29,8
4541,efectivo,135.0,2025-10-30 02:23:58,186,8
4542,transferencia,240.0,2025-07-18 19:25:53,251,3
4543,efectivo,25.0,2024-04-29 03:15:44,90,1
4544,tarjeta,67.5,2025-02-23 17:03:29,194,2
4545,efectivo,67.5,2025-03-13 20:25:02,124,2
4546,efectivo,50.0,2025-01-11 06:48:40,294,7
4547,efectivo,67.5,2025-05-02 06:25:59,256,2
4548,transferencia,40.0,2025-12-09 07:52:03,284,4
4549,tarjeta,108.0,2024-11-05 10:45:05,137,5
4550,transferencia,50.0,2025-04-07 02:45:29,130,7
4551,transferencia,50.0,2024-09-05 17:06:31,91,7
4552,tarjeta,384.0,2025-06-19 01:15:52,125,6
4553,transferencia,240.0,2025-05-24 03:23:14,46,3
4554,efectivo,40.0,2024-03-01 16:16:57,66,4
4555,efectivo,25.0,2024-08-26 18:12:51,249,1
4556,tarjeta,135.0,2024-07-26 00:47:43,266,8
4557,efectivo,240.0,2024-05-02 06:49:44,251,3
4558,transferencia,50.0,2024-06-27 17:25:56,293,7
4559,transferencia,384.0,2024-08-18 13:35:19,135,6
4560,efectivo,40.0,2025-12-16 12:53:57,192,4
4561,efectivo,480.0,2025-12-24 07:30:26,187,9
4562,transferencia,67.5,2024-12-17 14:26:56,207,2
4563,tarjeta,25.0,2024-11-17 01:38:01,61,1
4564,tarjeta,50.0,2025-12-19 15:15:40,300,7
4565,transferencia,108.0,2024-09-18 21:12:44,174,5
4566,transferencia,135.0,2025-03-24 18:12:44,201,8
4567,tarjeta,67.5,2025-05-09 14:18:28,120,2
4568,efectivo,135.0,2024-12-11 10:11:17,237,8
4569,transferencia,67.5,2024-09-04 11:58:27,235,2
4570,transferencia,240.0,2024-07-16 14:21:40,183,3
4571,efectivo,67.5,2024-02-16 16:46:33,286,2
4572,tarjeta,108.0,2024-11-19 04:01:13,157,5
4573,tarjeta,67.5,2024-05-15 08:30:10,120,2
4574,transferencia,240.0,2024-08-16 01:57:44,2,3
4575,transferencia,25.0,2024-08-26 21:25:08,151,1
4576,tarjeta,40.0,2024-11-26 02:20:16,142,4
4577,efectivo,50.0,2024-07-18 10:43:29,55,7
4578,transferencia,50.0,2025-12-29 21:09:06,41,7
4579,transferencia,40.0,2025-03-15 01:58:37,135,4
4580,tarjeta,67.5,2024-05-26 23:50:30,189,2
4581,tarjeta,25.0,2024-08-23 10:17:05,261,1
4582,efectivo,240.0,2025-11-12 15:56:46,279,3
4583,transferencia,108.0,2024-07-29 11:31:04,185,5
4584,transferencia,480.0,2025-10-02 10:52:51,103,9
4585,tarjeta,25.0,2025-04-15 19:28:29,240,1
4586,transferencia,50.0,2025-12-06 19:03:16,38,7
4587,tarjeta,50.0,2024-10-25 03:33:50,271,7
4588,tarjeta,67.5,2024-07-28 20:54:36,141,2
4589,efectivo,384.0,2024-12-27 01:27:29,171,6
4590,tarjeta,240.0,2024-01-29 19:53:06,171,3
4591,tarjeta,108.0,2024-12-20 10:37:30,24,5
4592,transferencia,135.0,2025-04-06 22:51:11,32,8
4593,efectivo,240.0,2025-06-16 09:56:17,168,3
4594,efectivo,40.0,2025-09-23 09:08:49,47,4
4595,tarjeta,108.0,2025-02-01 12:15:41,88,5
4596,efectivo,50.0,2025-04-04 05:08:00,209,7
4597,efectivo,480.0,2025-01-09 10:37:47,184,9
4598,transferencia,40.0,2025-03-21 07:28:28,99,4
4599,transferencia,50.0,2024-11-02 05:22:01,89,7
4600,efectivo,135.0,2025-09-09 01:28:48,225,8
4601,transferencia,384.0,2024-07-25 15:44:58,112,6
4602,efectivo,25.0,2025-06-10 00:00:38,140,1
4603,efectivo,480.0,2025-03-18 14:38:36,68,9
4604,transferencia,50.0,2025-12-08 16:46:31,230,7
4605,efectivo,40.0,2025-06-29 10:00:25,167,4
4606,transferencia,480.0,2025-01-26 18:15:40,163,9
4607,efectivo,50.0,2025-06-18 13:17:49,40,7
4608,transferencia,25.0,2025-12-08 10:46:57,32,1
4609,efectivo,108.0,2025-09-01 20:07:02,281,5
4610,transferencia,108.0,2024-09-14 20:13:21,223,5
4611,efectivo,480.0,2024-09-07 11:30:46,174,9
4612,transferencia,384.0,2025-03-29 12:44:54,18,6
4613,transferencia,135.0,2025-11-03 04:13:29,101,8
4614,tarjeta,240.0,2025-06-12 07:24:25,219,3
4615,efectivo,480.0,2024-09-22 02:45:56,232,9
4616,transferencia,40.0,2025-06-25 03:33:46,162,4
4617,tarjeta,40.0,2024-01-31 17:33:45,90,4
4618,tarjeta,480.0,2025-09-20 09:30:54,9,9
4619,efectivo,240.0,2025-12-08 20:51:43,136,3
4620,efectivo,480.0,2024-09-07 21:10:14,191,9
4621,efectivo,384.0,2024-12-09 05:45:14,85,6
4622,tarjeta,240.0,2025-03-01 06:02:27,71,3
4623,transferencia,25.0,2024-03-07 04:14:04,80,1
4624,transferencia,108.0,2025-09-22 17:16:54,256,5
4625,tarjeta,384.0,2025-11-15 14:50:38,75,6
4626,efectivo,67.5,2025-06-10 12:46:46,149,2
4627,tarjeta,50.0,2024-04-20 20:19:26,130,7
4628,transferencia,480.0,2024-02-26 11:30:23,233,9
4629,tarjeta,25.0,2025-10-22 16:05:08,84,1
4630,transferencia,67.5,2024-07-29 15:10:44,189,2
4631,efectivo,50.0,2025-06-24 17:14:38,164,7
4632,transferencia,25.0,2025-11-03 10:26:35,162,1
